x,y,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20
17,6,-56,-67,-50,-63,-46,-54,-50,-54,-51,-53,-46,-57,-40,-69,-35,-47,-49,-53,-52,-68
17,6,-56,-59,-52,-62,-40,-52,-50,-56,-49,-50,-44,-53,-40,-63,-39,-48,-48,-54,-52,-69
17,6,-56,-59,-52,-62,-40,-52,-50,-56,-49,-50,-44,-53,-40,-63,-39,-48,-48,-54,-52,-69
17,6,-52,-57,-55,-57,-40,-54,-44,-54,-41,-53,-41,-54,-52,-65,-39,-49,-53,-57,-52,-68
17,6,-52,-65,-55,-60,-41,-53,-42,-55,-39,-54,-43,-54,-52,-65,-39,-49,-54,-62,-56,-67
17,7,-53,-67,-52,-65,-39,-53,-39,-52,-44,-53,-50,-58,-50,-66,-35,-51,-43,-58,-59,-67
17,7,-53,-67,-52,-65,-39,-53,-39,-52,-44,-53,-50,-58,-50,-66,-35,-51,-43,-58,-59,-67
17,7,-52,-64,-55,-68,-38,-42,-39,-53,-43,-45,-45,-58,-44,-60,-41,-53,-45,-58,-55,-74
17,7,-52,-66,-54,-65,-36,-41,-43,-53,-42,-41,-51,-58,-49,-61,-41,-52,-46,-57,-58,-73
17,7,-52,-66,-54,-65,-36,-41,-43,-53,-42,-41,-51,-58,-49,-61,-41,-52,-46,-57,-58,-73
17,7,-52,-70,-55,-64,-34,-40,-47,-52,-44,-43,-47,-58,-48,-61,-40,-51,-44,-57,-59,-73
17,7,-57,-69,-56,-67,-33,-40,-47,-53,-45,-44,-47,-59,-49,-60,-41,-53,-43,-58,-59,-73
17,7,-57,-69,-56,-67,-33,-40,-47,-53,-45,-44,-47,-59,-49,-60,-41,-53,-43,-58,-59,-73
17,7,-57,-64,-54,-64,-41,-38,-39,-60,-41,-45,-46,-56,-50,-61,-40,-50,-39,-55,-54,-72
17,7,-57,-64,-54,-64,-41,-38,-39,-60,-41,-45,-46,-56,-50,-61,-40,-50,-39,-55,-54,-72
17,8,-44,-62,-60,-69,-30,-24,-53,-54,-36,-43,-52,-67,-43,-50,-50,-56,-37,-52,-64,-75
17,8,-44,-62,-60,-69,-30,-24,-53,-54,-36,-43,-52,-67,-43,-50,-50,-56,-37,-52,-64,-75
17,8,-46,-58,-55,-68,-29,-23,-44,-54,-36,-42,-52,-66,-38,-53,-47,-53,-37,-52,-59,-72
17,8,-46,-58,-55,-68,-29,-23,-44,-54,-36,-42,-52,-66,-38,-53,-47,-53,-37,-52,-59,-72
17,8,-49,-60,-55,-70,-28,-23,-42,-54,-35,-43,-50,-66,-36,-52,-50,-54,-38,-51,-58,-71
17,8,-49,-59,-57,-69,-28,-23,-44,-54,-32,-41,-51,-67,-33,-53,-47,-54,-36,-53,-60,-71
17,8,-49,-59,-57,-69,-28,-23,-44,-54,-32,-41,-51,-67,-33,-53,-47,-54,-36,-53,-60,-71
17,8,-49,-61,-58,-67,-27,-24,-46,-54,-32,-43,-51,-66,-36,-52,-48,-54,-35,-55,-60,-73
17,8,-42,-59,-54,-70,-32,-24,-43,-54,-32,-44,-52,-66,-35,-53,-46,-54,-35,-55,-61,-72
17,8,-42,-59,-54,-70,-32,-24,-43,-54,-32,-44,-52,-66,-35,-53,-46,-54,-35,-55,-61,-72
17,9,-49,-61,-58,-69,-30,-24,-49,-56,-32,-41,-52,-65,-48,-52,-47,-52,-37,-51,-62,-74
17,9,-49,-61,-58,-69,-30,-24,-49,-56,-32,-41,-52,-65,-48,-52,-47,-52,-37,-51,-62,-74
17,9,-43,-56,-60,-69,-29,-38,-53,-56,-44,-40,-53,-62,-39,-53,-47,-59,-32,-46,-58,-73
17,9,-45,-58,-63,-70,-27,-40,-50,-56,-30,-37,-53,-62,-41,-53,-45,-57,-39,-46,-59,-71
17,9,-45,-58,-63,-70,-27,-40,-50,-56,-30,-37,-53,-62,-41,-53,-45,-57,-39,-46,-59,-71
17,9,-46,-59,-57,-73,-34,-38,-72,-59,-33,-37,-52,-61,-38,-53,-47,-56,-35,-46,-55,-70
17,9,-46,-59,-57,-73,-34,-38,-72,-59,-33,-37,-52,-61,-38,-53,-47,-56,-35,-46,-55,-70
17,9,-47,-60,-56,-71,-32,-40,-53,-56,-37,-38,-51,-61,-38,-53,-46,-57,-36,-46,-55,-71
17,9,-47,-58,-57,-72,-33,-39,-51,-60,-33,-38,-54,-62,-47,-53,-50,-57,-38,-48,-55,-70
17,9,-47,-60,-58,-72,-34,-40,-54,-58,-35,-37,-52,-62,-41,-53,-45,-58,-38,-49,-55,-72
17,10,-47,-58,-55,-74,-25,-36,-46,-54,-33,-44,-50,-68,-43,-55,-49,-62,-35,-44,-58,-76
17,10,-45,-60,-56,-72,-27,-35,-44,-52,-35,-44,-44,-65,-35,-55,-54,-58,-31,-45,-62,-74
17,10,-45,-60,-56,-72,-27,-35,-44,-52,-35,-44,-44,-65,-35,-55,-54,-58,-31,-45,-62,-74
17,10,-45,-58,-55,-72,-27,-37,-49,-52,-35,-51,-44,-65,-35,-55,-54,-57,-32,-46,-59,-74
17,10,-45,-58,-55,-73,-32,-35,-49,-54,-36,-40,-45,-66,-36,-54,-52,-60,-38,-45,-57,-73
17,10,-45,-58,-55,-73,-32,-35,-49,-54,-36,-40,-45,-66,-36,-54,-52,-60,-38,-45,-57,-73
17,10,-58,-59,-55,-72,-32,-35,-47,-52,-35,-43,-46,-66,-41,-56,-52,-61,-34,-44,-57,-74
17,10,-46,-60,-55,-72,-28,-36,-46,-52,-34,-43,-45,-66,-36,-55,-53,-59,-39,-45,-59,-73
17,10,-46,-60,-55,-72,-28,-36,-46,-52,-34,-43,-45,-66,-36,-55,-53,-59,-39,-45,-59,-73
17,10,-46,-60,-55,-72,-28,-35,-48,-51,-34,-43,-45,-66,-35,-55,-53,-59,-32,-46,-56,-75
17,11,-47,-57,-55,-75,-30,-41,-47,-58,-35,-45,-46,-67,-38,-54,-51,-64,-34,-45,-58,-72
17,11,-44,-57,-63,-72,-37,-40,-51,-61,-29,-38,-55,-63,-47,-59,-55,-61,-36,-45,-53,-74
17,11,-49,-52,-58,-72,-37,-39,-49,-61,-30,-35,-55,-64,-45,-56,-52,-65,-34,-48,-64,-73
17,11,-49,-52,-58,-72,-37,-39,-49,-61,-30,-35,-55,-64,-45,-56,-52,-65,-34,-48,-64,-73
17,11,-50,-53,-59,-73,-36,-38,-50,-62,-29,-36,-55,-62,-41,-58,-52,-63,-33,-48,-63,-73
17,11,-46,-53,-57,-74,-33,-38,-51,-62,-28,-33,-56,-63,-43,-60,-52,-63,-41,-47,-54,-76
17,11,-47,-53,-57,-75,-34,-38,-51,-63,-30,-34,-56,-65,-43,-59,-53,-65,-34,-49,-57,-76
17,11,-48,-53,-60,-74,-39,-39,-51,-63,-28,-34,-56,-64,-41,-56,-54,-67,-40,-51,-57,-73
17,11,-48,-53,-60,-72,-38,-38,-52,-63,-29,-33,-56,-61,-41,-56,-51,-62,-35,-48,-57,-73
17,11,-49,-53,-61,-73,-38,-38,-51,-63,-29,-33,-56,-62,-41,-54,-54,-63,-35,-49,-61,-73
17,12,-43,-57,-57,-73,-36,-41,-54,-64,-35,-40,-50,-63,-42,-54,-43,-61,-34,-50,-60,-76
17,12,-43,-57,-56,-74,-31,-44,-51,-59,-36,-37,-46,-62,-45,-52,-45,-62,-35,-50,-60,-75
17,12,-43,-57,-56,-74,-31,-44,-51,-59,-36,-37,-46,-62,-45,-52,-45,-62,-35,-50,-60,-75
17,12,-44,-60,-56,-73,-31,-41,-55,-60,-31,-39,-47,-63,-41,-53,-48,-62,-34,-49,-60,-76
17,12,-44,-60,-56,-73,-31,-41,-55,-60,-31,-39,-47,-63,-41,-53,-48,-62,-34,-49,-60,-76
17,12,-44,-60,-56,-73,-33,-41,-55,-61,-32,-37,-48,-63,-41,-54,-42,-64,-33,-48,-60,-75
17,12,-44,-60,-56,-73,-33,-41,-55,-61,-32,-37,-48,-63,-41,-54,-42,-64,-33,-48,-60,-75
17,12,-45,-60,-57,-73,-34,-42,-57,-60,-33,-38,-49,-63,-43,-54,-40,-64,-39,-48,-59,-75
17,12,-43,-61,-58,-73,-29,-42,-57,-61,-35,-38,-48,-63,-41,-53,-43,-63,-33,-48,-59,-76
17,12,-43,-61,-58,-73,-29,-42,-57,-61,-35,-38,-48,-63,-41,-53,-43,-63,-33,-48,-59,-76
17,13,-49,-62,-59,-76,-31,-43,-52,-63,-32,-37,-50,-66,-40,-61,-51,-57,-39,-53,-58,-81
17,13,-49,-62,-59,-76,-31,-43,-52,-63,-32,-37,-50,-66,-40,-61,-51,-57,-39,-53,-58,-81
17,13,-52,-59,-60,-75,-30,-40,-50,-65,-27,-39,-49,-64,-42,-56,-52,-61,-35,-53,-58,-74
17,13,-51,-58,-61,-75,-33,-39,-50,-65,-26,-41,-53,-64,-47,-56,-54,-60,-35,-54,-57,-74
17,13,-51,-58,-61,-75,-33,-39,-50,-65,-26,-41,-53,-64,-47,-56,-54,-60,-35,-54,-57,-74
17,13,-49,-58,-62,-73,-34,-43,-43,-63,-29,-41,-53,-65,-42,-57,-54,-60,-34,-52,-61,-77
17,13,-51,-59,-62,-73,-30,-42,-52,-63,-26,-39,-49,-65,-41,-58,-53,-59,-35,-52,-61,-76
17,13,-51,-59,-62,-73,-30,-43,-52,-64,-28,-41,-49,-65,-41,-57,-53,-59,-35,-52,-61,-76
17,13,-51,-59,-62,-73,-30,-43,-52,-64,-28,-41,-49,-65,-41,-57,-53,-59,-35,-52,-61,-76
17,13,-49,-59,-61,-73,-35,-42,-51,-64,-28,-41,-53,-65,-42,-58,-52,-59,-44,-52,-61,-76
17,14,-50,-61,-62,-80,-36,-48,-54,-68,-31,-30,-49,-68,-41,-52,-50,-62,-50,-51,-59,-72
17,14,-47,-61,-57,-79,-41,-46,-59,-66,-18,-30,-51,-68,-41,-52,-50,-62,-42,-51,-55,-73
17,14,-47,-61,-57,-79,-41,-46,-59,-66,-18,-30,-51,-68,-41,-52,-50,-62,-42,-51,-55,-73
17,14,-47,-61,-57,-79,-41,-47,-59,-67,-18,-31,-49,-67,-41,-51,-53,-61,-40,-51,-53,-73
17,14,-52,-61,-58,-80,-41,-43,-59,-66,-19,-31,-49,-68,-40,-51,-54,-63,-44,-52,-53,-74
17,14,-52,-61,-58,-80,-41,-43,-59,-66,-19,-31,-49,-68,-40,-51,-54,-63,-44,-52,-53,-74
17,14,-51,-62,-59,-80,-35,-47,-58,-65,-18,-30,-50,-66,-41,-51,-54,-61,-43,-51,-52,-74
17,14,-51,-61,-58,-81,-37,-45,-57,-66,-24,-31,-52,-67,-40,-53,-51,-61,-41,-52,-54,-73
17,14,-51,-61,-57,-80,-35,-46,-57,-65,-17,-31,-52,-69,-41,-52,-51,-63,-43,-52,-54,-73
17,14,-51,-61,-57,-80,-35,-46,-57,-65,-17,-31,-52,-69,-41,-52,-51,-63,-43,-52,-54,-73
18,0,-61,-70,-49,-59,-43,-61,-40,-55,-49,-62,-43,-45,-56,-77,-26,-39,-52,-64,-76,-67
18,0,-61,-70,-49,-59,-43,-61,-40,-55,-49,-62,-43,-45,-56,-77,-26,-39,-52,-64,-76,-67
18,0,-61,-74,-52,-61,-54,-61,-45,-55,-54,-68,-37,-44,-56,-72,-21,-34,-58,-65,-76,-68
18,0,-61,-73,-50,-59,-54,-60,-42,-53,-53,-67,-37,-43,-50,-73,-21,-35,-56,-64,-43,-66
18,0,-61,-73,-50,-59,-54,-60,-42,-53,-53,-67,-37,-43,-50,-73,-21,-35,-56,-64,-43,-66
18,0,-60,-73,-51,-61,-52,-60,-42,-55,-51,-69,-39,-43,-51,-73,-22,-33,-55,-65,-43,-68
18,0,-60,-74,-51,-61,-53,-61,-45,-56,-51,-68,-38,-44,-51,-73,-22,-35,-55,-65,-47,-68
18,0,-60,-74,-51,-61,-53,-61,-45,-56,-51,-68,-38,-44,-51,-73,-22,-35,-55,-65,-47,-68
18,0,-60,-71,-51,-60,-51,-59,-45,-56,-52,-66,-38,-44,-50,-74,-22,-34,-53,-64,-47,-68
18,0,-61,-70,-52,-60,-53,-61,-41,-54,-54,-69,-39,-43,-49,-73,-20,-33,-51,-66,-41,-65
18,1,-62,-72,-45,-63,-47,-58,-37,-55,-52,-58,-38,-44,-58,-75,-15,-27,-58,-61,-55,-67
18,1,-62,-72,-45,-63,-47,-58,-37,-55,-52,-58,-38,-44,-58,-75,-15,-27,-58,-61,-55,-67
18,1,-64,-71,-40,-62,-45,-59,-36,-53,-51,-59,-40,-49,-52,-70,-18,-29,-53,-61,-46,-70
18,1,-64,-70,-41,-62,-40,-59,-36,-52,-48,-58,-40,-48,-52,-71,-18,-29,-51,-61,-46,-70
18,1,-64,-70,-41,-62,-40,-59,-36,-52,-48,-58,-40,-48,-52,-71,-18,-29,-51,-61,-46,-70
18,1,-58,-71,-41,-63,-42,-59,-41,-53,-46,-61,-38,-49,-52,-70,-18,-28,-52,-64,-46,-69
18,1,-66,-70,-42,-66,-41,-59,-37,-52,-51,-62,-39,-51,-55,-70,-16,-29,-53,-62,-45,-70
18,1,-66,-70,-42,-66,-41,-59,-37,-52,-51,-62,-39,-51,-55,-70,-16,-29,-53,-62,-45,-70
18,1,-62,-71,-42,-64,-46,-59,-64,-51,-50,-58,-39,-49,-57,-70,-17,-29,-53,-64,-47,-71
18,1,-65,-71,-41,-65,-41,-59,-41,-50,-50,-61,-42,-49,-57,-70,-16,-30,-51,-63,-46,-71
18,2,-58,-71,-42,-63,-40,-57,-41,-50,-51,-61,-40,-49,-57,-70,-17,-30,-51,-64,-47,-70
18,2,-58,-71,-42,-63,-40,-57,-41,-50,-51,-61,-40,-49,-57,-70,-17,-30,-51,-64,-47,-70
18,2,-58,-70,-47,-60,-47,-58,-41,-53,-50,-62,-36,-48,-57,-72,-28,-43,-53,-63,-47,-68
18,2,-58,-67,-51,-64,-47,-57,-38,-51,-50,-63,-39,-49,-55,-74,-38,-43,-55,-65,-49,-69
18,2,-58,-67,-51,-64,-47,-57,-38,-51,-50,-63,-39,-49,-55,-74,-38,-43,-55,-65,-49,-69
18,2,-59,-68,-48,-60,-50,-59,-40,-51,-50,-59,-35,-47,-53,-72,-35,-46,-55,-64,-48,-66
18,2,-58,-71,-48,-63,-43,-59,-44,-52,-55,-58,-35,-47,-57,-73,-28,-41,-56,-68,-48,-65
18,2,-58,-71,-48,-63,-43,-59,-44,-52,-55,-58,-35,-47,-57,-73,-28,-41,-56,-68,-48,-65
18,2,-57,-67,-54,-58,-46,-56,-36,-49,-55,-60,-36,-44,-61,-77,-27,-39,-58,-59,-51,-65
18,2,-57,-73,-54,-63,-46,-56,-36,-52,-56,-59,-44,-51,-58,-72,-36,-35,-56,-62,-54,-72
18,3,-61,-69,-53,-63,-44,-58,-35,-49,-53,-61,-35,-49,-58,-71,-23,-39,-52,-60,-53,-69
18,3,-59,-71,-42,-60,-54,-55,-37,-57,-45,-64,-35,-48,-50,-74,-30,-38,-51,-63,-58,-63
18,3,-59,-71,-42,-60,-54,-55,-37,-57,-45,-64,-35,-48,-50,-74,-30,-38,-51,-63,-58,-63
18,3,-59,-70,-47,-61,-48,-55,-42,-61,-40,-58,-35,-49,-49,-74,-28,-43,-55,-68,-41,-67
18,3,-59,-70,-47,-63,-46,-54,-42,-57,-43,-58,-36,-45,-49,-74,-27,-38,-57,-65,-41,-70
18,3,-63,-70,-46,-63,-50,-55,-41,-56,-43,-58,-33,-46,-50,-74,-26,-38,-57,-63,-43,-70
18,3,-63,-70,-46,-63,-50,-55,-41,-56,-43,-58,-33,-46,-50,-74,-26,-38,-57,-63,-43,-70
18,3,-63,-70,-47,-60,-50,-54,-40,-55,-47,-59,-35,-49,-48,-73,-29,-39,-58,-64,-41,-68
18,3,-65,-71,-49,-60,-47,-53,-40,-57,-43,-57,-43,-48,-48,-73,-31,-40,-55,-64,-41,-70
18,3,-65,-71,-46,-61,-49,-54,-40,-58,-42,-59,-37,-47,-48,-73,-26,-39,-55,-63,-41,-68
18,4,-60,-69,-49,-63,-46,-56,-42,-52,-44,-56,-35,-42,-50,-70,-29,-38,-53,-69,-42,-61
18,4,-52,-66,-50,-64,-41,-56,-40,-54,-48,-57,-39,-45,-53,-71,-29,-41,-49,-63,-47,-65
18,4,-52,-66,-50,-64,-41,-56,-40,-54,-48,-57,-39,-45,-53,-71,-29,-41,-49,-63,-47,-65
18,4,-52,-66,-42,-64,-40,-57,-44,-51,-46,-57,-36,-45,-55,-71,-24,-40,-49,-63,-46,-66
18,4,-52,-66,-42,-64,-40,-57,-44,-51,-46,-57,-36,-45,-55,-71,-24,-40,-49,-63,-46,-66
18,4,-52,-66,-43,-64,-46,-56,-47,-52,-47,-56,-34,-45,-53,-71,-24,-40,-50,-61,-45,-66
18,4,-47,-66,-43,-64,-38,-57,-40,-52,-46,-56,-35,-44,-54,-71,-23,-40,-49,-63,-45,-66
18,4,-47,-66,-46,-64,-39,-57,-40,-52,-46,-55,-34,-45,-54,-70,-23,-39,-50,-63,-45,-65
18,4,-47,-66,-48,-64,-40,-56,-41,-51,-47,-56,-34,-44,-52,-70,-24,-39,-50,-63,-45,-66
18,4,-47,-66,-48,-64,-40,-56,-41,-51,-47,-56,-34,-44,-52,-70,-24,-39,-50,-63,-45,-66
18,5,-52,-66,-56,-73,-39,-54,-52,-57,-44,-51,-47,-59,-43,-63,-39,-50,-51,-59,-57,-64
18,5,-52,-66,-56,-73,-39,-54,-52,-57,-44,-51,-47,-59,-43,-63,-39,-50,-51,-59,-57,-64
18,5,-56,-73,-61,-75,-42,-48,-48,-68,-48,-58,-41,-61,-49,-66,-40,-45,-55,-65,-53,-72
18,5,-56,-73,-61,-75,-42,-48,-48,-68,-48,-58,-41,-61,-49,-66,-40,-45,-55,-65,-53,-72
18,5,-59,-71,-60,-77,-44,-54,-55,-65,-43,-53,-42,-60,-50,-65,-39,-45,-59,-70,-57,-69
18,5,-59,-71,-60,-77,-44,-54,-55,-65,-43,-53,-42,-60,-50,-65,-39,-45,-59,-70,-57,-69
18,5,-51,-60,-64,-71,-38,-48,-50,-65,-43,-51,-43,-56,-50,-59,-47,-45,-47,-69,-52,-70
18,5,-51,-60,-64,-71,-38,-48,-50,-65,-43,-51,-43,-56,-50,-59,-47,-45,-47,-69,-52,-70
18,5,-53,-65,-58,-72,-45,-57,-49,-61,-43,-55,-45,-59,-47,-68,-33,-47,-54,-67,-50,-72
18,5,-53,-69,-60,-74,-40,-49,-51,-64,-48,-55,-44,-58,-47,-65,-35,-44,-58,-69,-52,-69
18,6,-57,-62,-52,-62,-44,-51,-42,-51,-46,-56,-41,-57,-51,-66,-38,-46,-51,-54,-56,-72
18,6,-54,-64,-52,-64,-39,-56,-52,-50,-45,-52,-41,-58,-48,-69,-39,-48,-48,-58,-51,-74
18,6,-54,-64,-53,-67,-51,-57,-52,-53,-47,-55,-43,-57,-48,-68,-39,-47,-46,-60,-51,-73
18,6,-54,-64,-53,-67,-51,-57,-52,-53,-47,-55,-43,-57,-48,-68,-39,-47,-46,-60,-51,-73
18,6,-54,-67,-56,-68,-43,-52,-52,-52,-43,-54,-47,-55,-48,-64,-38,-48,-46,-56,-52,-69
18,6,-54,-68,-51,-68,-40,-54,-52,-52,-51,-52,-44,-56,-46,-65,-35,-49,-50,-59,-55,-68
18,6,-54,-68,-51,-68,-40,-54,-52,-52,-51,-52,-44,-56,-46,-65,-35,-49,-50,-59,-55,-68
18,6,-62,-66,-53,-69,-39,-53,-43,-53,-48,-56,-42,-53,-51,-65,-37,-46,-53,-56,-54,-70
18,6,-55,-67,-51,-68,-42,-51,-44,-54,-46,-51,-45,-56,-49,-63,-35,-46,-48,-59,-51,-68
18,6,-56,-66,-50,-70,-42,-50,-41,-56,-48,-51,-47,-57,-48,-64,-35,-47,-48,-58,-53,-68
18,7,-53,-65,-56,-68,-27,-30,-50,-59,-43,-49,-49,-60,-48,-66,-44,-55,-52,-65,-59,-74
18,7,-53,-62,-58,-64,-28,-32,-52,-58,-49,-48,-49,-58,-48,-68,-36,-50,-48,-59,-62,-71
18,7,-58,-67,-58,-63,-30,-47,-47,-62,-47,-49,-43,-53,-45,-66,-40,-53,-53,-62,-57,-67
18,7,-53,-68,-57,-63,-25,-33,-47,-57,-43,-51,-43,-53,-50,-63,-40,-54,-54,-58,-57,-71
18,7,-53,-68,-57,-63,-25,-33,-47,-57,-43,-51,-43,-53,-50,-63,-40,-54,-54,-58,-57,-71
18,7,-53,-67,-58,-65,-24,-33,-52,-58,-42,-52,-46,-52,-57,-62,-40,-54,-48,-58,-69,-70
18,7,-53,-67,-58,-65,-24,-33,-52,-58,-42,-52,-46,-52,-57,-62,-40,-54,-48,-58,-69,-70
18,7,-53,-68,-57,-64,-27,-33,-52,-59,-43,-51,-50,-52,-52,-62,-38,-49,-54,-60,-62,-66
18,7,-53,-68,-57,-64,-27,-33,-52,-59,-43,-51,-50,-52,-52,-62,-38,-49,-54,-60,-62,-66
18,7,-55,-69,-57,-65,-27,-27,-51,-61,-46,-51,-50,-52,-51,-65,-38,-49,-53,-60,-62,-73
18,8,-49,-60,-56,-77,-29,-38,-58,-58,-41,-44,-49,-65,-40,-61,-46,-53,-47,-52,-59,-77
18,8,-54,-63,-65,-76,-26,-36,-49,-54,-38,-43,-49,-66,-46,-62,-44,-58,-41,-53,-59,-76
18,8,-54,-63,-65,-76,-26,-36,-49,-54,-38,-43,-49,-66,-46,-62,-44,-58,-41,-53,-59,-76
18,8,-52,-61,-63,-76,-24,-43,-48,-55,-39,-43,-48,-65,-50,-61,-41,-57,-47,-57,-59,-81
18,8,-56,-60,-62,-75,-24,-42,-51,-56,-39,-43,-49,-65,-52,-62,-41,-57,-46,-56,-59,-81
18,8,-56,-60,-62,-75,-24,-42,-51,-56,-39,-43,-49,-65,-52,-62,-41,-57,-46,-56,-59,-81
18,8,-56,-60,-61,-74,-27,-42,-51,-57,-41,-43,-50,-70,-56,-62,-46,-57,-45,-56,-58,-81
18,8,-56,-61,-62,-74,-24,-43,-51,-58,-39,-41,-49,-65,-56,-62,-48,-58,-46,-56,-58,-82
18,8,-56,-61,-62,-74,-24,-43,-51,-58,-39,-41,-49,-65,-56,-62,-48,-58,-46,-56,-58,-82
18,8,-53,-61,-62,-76,-24,-43,-50,-59,-40,-42,-48,-65,-53,-62,-43,-58,-46,-56,-57,-80
18,9,-53,-61,-57,-73,-34,-38,-44,-60,-38,-43,-56,-64,-34,-56,-69,-62,-44,-55,-62,-74
18,9,-53,-59,-58,-73,-31,-37,-52,-59,-38,-42,-48,-69,-41,-58,-49,-58,-43,-51,-58,-81
18,9,-53,-59,-58,-73,-31,-37,-52,-59,-38,-42,-48,-69,-41,-58,-49,-58,-43,-51,-58,-81
18,9,-50,-61,-61,-77,-25,-35,-53,-58,-38,-44,-49,-67,-41,-62,-53,-57,-50,-59,-64,-80
18,9,-50,-59,-60,-75,-27,-35,-51,-60,-39,-53,-47,-69,-41,-61,-49,-57,-50,-56,-64,-81
18,9,-50,-59,-60,-75,-27,-35,-51,-60,-39,-53,-47,-69,-41,-61,-49,-57,-50,-56,-64,-81
18,9,-48,-60,-59,-75,-27,-37,-54,-60,-39,-46,-50,-69,-43,-61,-48,-58,-50,-55,-65,-80
18,9,-75,-60,-61,-76,-26,-36,-54,-59,-39,-45,-49,-68,-43,-61,-48,-58,-50,-55,-65,-81
18,9,-75,-60,-61,-76,-26,-36,-54,-59,-39,-45,-49,-68,-43,-61,-48,-58,-50,-55,-65,-81
18,9,-49,-62,-60,-76,-38,-35,-53,-60,-38,-45,-49,-68,-43,-62,-50,-57,-49,-56,-65,-80
18,10,-48,-61,-58,-68,-33,-29,-53,-55,-38,-38,-50,-65,-44,-54,-45,-60,-79,-49,-62,-77
18,10,-49,-63,-59,-76,-37,-45,-51,-64,-36,-45,-48,-68,-44,-61,-45,-68,-40,-50,-62,-77
18,10,-49,-63,-59,-76,-37,-45,-51,-64,-36,-45,-48,-68,-44,-61,-45,-68,-40,-50,-62,-77
18,10,-48,-63,-59,-80,-31,-45,-49,-65,-34,-45,-48,-65,-52,-59,-52,-63,-36,-49,-62,-78
18,10,-47,-64,-60,-81,-33,-44,-48,-65,-33,-44,-47,-65,-48,-59,-49,-64,-37,-49,-67,-77
18,10,-47,-64,-60,-81,-33,-44,-48,-65,-33,-44,-47,-65,-48,-59,-49,-64,-37,-49,-67,-77
18,10,-51,-65,-58,-76,-31,-41,-47,-65,-33,-46,-50,-71,-44,-58,-42,-64,-41,-48,-70,-76
18,10,-51,-56,-57,-71,-29,-33,-47,-53,-34,-39,-44,-64,-46,-56,-45,-61,-39,-47,-70,-71
18,10,-51,-54,-61,-73,-37,-35,-49,-57,-41,-40,-48,-64,-42,-53,-45,-61,-35,-53,-58,-74
18,10,-51,-54,-61,-73,-37,-35,-49,-57,-41,-40,-48,-64,-42,-53,-45,-61,-35,-53,-58,-74
18,11,-53,-56,-61,-70,-30,-35,-53,-56,-34,-39,-47,-64,-44,-57,-45,-60,-34,-47,-56,-73
18,11,-53,-56,-61,-70,-30,-35,-53,-56,-34,-39,-47,-64,-44,-57,-45,-60,-34,-47,-56,-73
18,11,-45,-54,-61,-76,-30,-36,-43,-62,-28,-38,-51,-66,-42,-56,-43,-59,-36,-49,-52,-74
18,11,-42,-56,-50,-77,-28,-35,-49,-60,-33,-44,-51,-65,-42,-54,-50,-63,-40,-48,-61,-74
18,11,-42,-56,-50,-77,-28,-35,-49,-60,-33,-44,-51,-65,-42,-54,-50,-63,-40,-48,-61,-74
18,11,-47,-58,-63,-70,-32,-39,-57,-55,-37,-39,-54,-65,-48,-56,-46,-55,-36,-46,-56,-71
18,11,-47,-58,-63,-71,-29,-38,-54,-57,-33,-42,-53,-61,-46,-57,-45,-56,-39,-44,-57,-73
18,11,-47,-58,-63,-71,-29,-38,-54,-57,-33,-42,-53,-61,-46,-57,-45,-56,-39,-44,-57,-73
18,11,-47,-57,-61,-72,-35,-42,-46,-57,-31,-40,-50,-64,-45,-55,-43,-61,-40,-50,-57,-72
18,11,-50,-57,-60,-74,-36,-37,-50,-62,-31,-38,-57,-66,-45,-57,-42,-61,-38,-50,-53,-71
18,12,-49,-59,-60,-72,-29,-36,-50,-58,-34,-38,-59,-69,-47,-54,-49,-60,-38,-50,-54,-74
18,12,-49,-59,-60,-72,-29,-36,-50,-58,-34,-38,-59,-69,-47,-54,-49,-60,-38,-50,-54,-74
18,12,-47,-54,-56,-78,-29,-37,-49,-63,-28,-33,-59,-61,-40,-56,-49,-57,-37,-48,-57,-75
18,12,-49,-58,-56,-70,-31,-43,-50,-60,-21,-32,-46,-66,-45,-53,-46,-58,-41,-49,-55,-74
18,12,-49,-58,-56,-70,-31,-43,-50,-60,-21,-32,-46,-66,-45,-53,-46,-58,-41,-49,-55,-74
18,12,-52,-54,-62,-76,-33,-39,-44,-61,-20,-35,-50,-62,-47,-50,-41,-60,-40,-47,-55,-71
18,12,-52,-55,-61,-75,-33,-38,-47,-63,-21,-34,-50,-62,-43,-50,-41,-60,-40,-50,-56,-70
18,12,-52,-55,-61,-75,-33,-38,-47,-63,-21,-34,-50,-62,-43,-50,-41,-60,-40,-50,-56,-70
18,12,-54,-57,-62,-74,-33,-38,-51,-62,-20,-29,-51,-63,-44,-52,-42,-58,-40,-50,-49,-74
18,12,-50,-57,-58,-74,-31,-38,-54,-58,-19,-32,-79,-62,-42,-53,-43,-64,-41,-50,-56,-72
18,13,-43,-60,-57,-76,-34,-38,-49,-67,-33,-30,-53,-70,-43,-56,-55,-63,-42,-50,-56,-74
18,13,-43,-60,-57,-76,-34,-38,-49,-67,-33,-30,-53,-70,-43,-56,-55,-63,-42,-50,-56,-74
